ME,MAE,MSE,RMSE,MSLE,RMSLE,MAPE,MaxAPE,RMSPE,MPE,MaxAE,deltaMaxE,r_squared,std,time(seconds),Model,parameters,Feature
-0.1805140367266834,0.21560367899473157,0.12616694642809265,0.3551998682827637,0.006406915673038858,0.08004321128639741,8.256575937882669,26.063582914757195,11.823171711423631,-7.136021365538029,0.8894523985718985,0.9720455735542721,0.8044474052007973,0.8032320046805591,0.43759799003601074,Ridge,"{'alpha': 0.1, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",user_given
-0.19177389357346558,0.2245111965091632,0.1263364434848258,0.3554383821210447,0.007251171592628618,0.08515381138051671,9.118206540688131,25.010612195099714,12.954715555838067,-7.890032180998465,0.853518454444246,0.938823181141105,0.8041846930547607,0.8032320046805591,111.97950077056885,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'deprecated', 'init': None, 'learning_rate': 0.1, 'loss': 'absolute_error', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 32, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1543, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",user_given
-0.17629518802964794,0.24043459973720635,0.12870685627863393,0.3587573780128207,0.006810214571981883,0.08252402421102525,9.30964751103108,25.69683093923104,12.217931351869208,-7.256720391864921,0.8769365282335952,1.0301608330663736,0.8005106691864048,0.8032320046805591,0.4201188087463379,ElasticNet,"{'alpha': np.float64(0.00010000000000000009), 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",user_given
-0.17606353591910878,0.24162907555242924,0.12885909009927327,0.3589694835209161,0.006833538542222149,0.08266521966475471,9.359338805413346,25.674521763146195,12.240337028978054,-7.261288970901221,0.8761751996686113,1.032554959981133,0.8002747142117855,0.8032320046805591,0.45520520210266113,Lasso,"{'alpha': np.float64(0.00010000000000000009), 'copy_X': True, 'fit_intercept': True, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': None, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",user_given
-0.18212963976822402,0.24780076317664088,0.1462952689083503,0.3824856453624767,0.0072391879821894056,0.08508341778624907,8.91078404438347,27.277777418981124,12.438609843466017,-6.672603682055509,0.9308883062000595,1.1482733636025593,0.7732494900462693,0.8032320046805591,600.7403328418732,SVR,"{'C': np.float64(11.421052631578947), 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'shrinking': True, 'tol': 0.001, 'verbose': False}",user_given
-0.19147427717157214,0.27395686173725675,0.15852371464590517,0.3981503668790287,0.009199519666001934,0.0959141265195171,10.954636342855437,26.836416450091516,14.676854219729021,-8.70558504397768,0.9158263105527684,1.1808250231155806,0.754295997376119,0.8032320046805591,28.47701382637024,RandomForestRegressor,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'absolute_error', 'max_depth': None, 'max_features': 1.0, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 199, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",user_given
-0.24165518367583375,0.3458855709943976,0.23216441809649302,0.4818344301692159,0.014629815987855,0.12095377624470846,14.314890066608694,30.4915147630823,19.270358593873418,-11.317288180658737,1.0405611166666668,1.3735227075757575,0.6401565095760514,0.8032320046805591,0.42099499702453613,DecisionTreeRegressor,"{'ccp_alpha': 0.0, 'criterion': 'poisson', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 22, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': None, 'splitter': 'random'}",user_given
-0.17730675141702842,0.7255637447610652,0.6751496671536119,0.8216749157383423,0.05719885688922521,0.23916282505695824,33.856907331973304,77.01270611478105,43.29333308715213,-18.17973396878096,1.2429498048731655,2.0787695651776614,-0.04644895535261484,0.8032320046805591,7.932365894317627,MLPRegressor,"{'activation': 'logistic', 'alpha': np.float64(0.0018329807108324375), 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': True, 'epsilon': 1e-08, 'hidden_layer_sizes': (140, 100, 40), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'loss': 'squared_error', 'max_fun': 15000, 'max_iter': 2000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': None, 'shuffle': True, 'solver': 'adam', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",user_given
