Best_individual,Fitness_values,Time (hours)
"(np.float64(-4.483981496883141), 'auto')",0.23521674174707624,1.4652676052517361e-05
"(np.float64(-4.483981496883141), 'auto')",0.23521674174707624,1.4567308955722384e-05
